http://zasshi.news.yahoo.co.jp/article?a=20140725-00010000-bjournal-ent
Word	TFIDF
バンバン	0.0035559371151037363
による	0.0011547344110854503
事態	0.0035559371151037363
せ	0.001955135312424879
大きな	0.005511072427528616
ファイル	0.0035559371151037363
有効	0.0011547344110854503
間違い	0.0035559371151037363
果たし	0.0035559371151037363
取得	0.0011547344110854503
株式会社	0.002755536213764308
増え	0.0035559371151037363
足枷	0.0035559371151037363
考える	0.002755536213764308
スポーツ	0.001955135312424879
それでも	0.007111874230207473
において	0.0035559371151037363
設定	0.0023094688221709007
キーワード	0.002755536213764308
取れる	0.002755536213764308
せる	0.0035559371151037363
以前	0.005511072427528616
そこ	0.0035559371151037363
。	0.028868360277136258
露出	0.0035559371151037363
支援	0.0035559371151037363
、	0.05196304849884527
電話	0.002755536213764308
　	0.005773672055427252
取材	0.001955135312424879
90	0.0035559371151037363
はず	0.0035559371151037363
ドラマ	0.005511072427528616
さんま	0.0035559371151037363
過去	0.0035559371151037363
』	0.009149326803749313
これから	0.002755536213764308
『	0.009149326803749313
プライア	0.0035559371151037363
関係	0.0022873317009373282
」	0.004618937644341801
取締	0.0035559371151037363
「	0.004618937644341801
ある程度	0.0035559371151037363
にとって	0.005511072427528616
会	0.0035559371151037363
全国	0.0011547344110854503
から	0.013579710200884394
日	0.0023094688221709007
その	0.008266608641292925
かも	0.002755536213764308
Japan	0.0011547344110854503
コン	0.0035559371151037363
よし	0.002755536213764308
各局	0.0035559371151037363
分	0.0023094688221709007
期間	0.002755536213764308
出演	0.005511072427528616
ライフ	0.0035559371151037363
なく	0.002755536213764308
急上昇	0.0011547344110854503
など	0.0033949275502210986
生活	0.0022873317009373282
Journal	0.0035559371151037363
間もなく	0.0035559371151037363
キャンペーン	0.0011547344110854503
更新	0.0023094688221709007
なっ	0.006928406466512702
すれ	0.007111874230207473
・	0.0014869307995978992
する	0.006928406466512702
アプリ	0.002755536213764308
ID	0.0011547344110854503
SPACE	0.0035559371151037363
有名	0.007111874230207473
かっ	0.005511072427528616
涙	0.0035559371151037363
ン	0.0035559371151037363
そして	0.0022873317009373282
すると	0.0035559371151037363
Business	0.0035559371151037363
別	0.0035559371151037363
ワード	0.0023094688221709007
もちろん	0.0035559371151037363
まんま	0.0035559371151037363
芸能	0.008266608641292925
づらく	0.0035559371151037363
月	0.004618937644341801
呼べ	0.0035559371151037363
彼ら	0.0035559371151037363
ASKA	0.007111874230207473
可能	0.0035559371151037363
ない	0.005092391325331648
とも	0.002755536213764308
徐々に	0.0035559371151037363
話す	0.0035559371151037363
JavaScript	0.003464203233256351
関西テレビ	0.0035559371151037363
RSS	0.0011547344110854503
ほど	0.008266608641292925
番組	0.002755536213764308
時間	0.0035559371151037363
自動	0.0014869307995978992
なり	0.005092391325331648
なる	0.0035559371151037363
声	0.0022873317009373282
無料	0.002755536213764308
復帰	0.014223748460414945
表す	0.0035559371151037363
ス	0.0035559371151037363
厳選	0.0011547344110854503
本音	0.0035559371151037363
アルバム	0.002755536213764308
しれ	0.002755536213764308
すぐ	0.0035559371151037363
逮捕	0.024891559805726157
編集	0.0023094688221709007
実際	0.0035559371151037363
背景	0.0035559371151037363
起用	0.007111874230207473
情報	0.003464203233256351
事件	0.014223748460414945
同	0.002755536213764308
よ	0.0035559371151037363
剤	0.0035559371151037363
金	0.0023094688221709007
れ	0.00785356623065489
も	0.011547344110854504
条件	0.0011547344110854503
思い	0.002755536213764308
や	0.007820541249699517
すべて	0.0011547344110854503
よう	0.0033949275502210986
話題	0.002755536213764308
ページ	0.0011547344110854503
なら	0.002755536213764308
本格	0.008266608641292925
活動	0.0016974637751105493
ん	0.007820541249699517
を	0.03002309468822171
ゲスト	0.0035559371151037363
